30	758000072
65	314000054
6	185400026
32	453900072
121	348500030
129	258300205
119	128100483
1	73100340
56	290900031
129	258300175
119	128100557
89	144500133
28	130500220
127	313400031
38	290200048
98	280100036
133	291500089
40	640800311
70	20100146
133	291500220
30	758000042
110	664600269
152	690300152
93	619200132
69	313600041
117	311400038
129	258300124
42	686100131
160	97500027
58	675100086
77	675000027
62	706300127
111	649300052
31	774800571
151	759400029
152	690300010
126	3400011
93	619200038
14	318700218
169	76400186
40	640800258
129	258300458
119	128100376
138	78800115
42	686100163
106	187500040
110	664600070
156	675300128
28	130500050
120	271800072
89	144500192
81	348200158
70	20100053
116	361200018
42	686100105
129	258300312
155	440000239
110	664600171
83	656100225
142	270400064
128	158800021
109	329600002
156	675300154
142	270400038
75	729300223
81	348200072
152	690300220
23	89900012
16	379100461
169	76400084
43	654800091
29	20700012
127	313400038
83	656100130
1	73100192
1	73100304
109	329600018
84	691000133
163	12200002
164	154300002
30	758000063
14	318700067
26	451400031
42	686100138
65	314000063
140	435000177
103	58800230
107	497400013
0	525200019
30	758000267
110	664600205
150	659200055
158	107600046
186	153400017
81	348200321
98	280100045
93	619200033
36	300000223
31	774800530
34	645900114
82	674900089
14	318700258
87	550700004
1	73100416
61	147600065
117	311400165
4	327700110
159	537600002
89	144500257
156	675300123
0	525200069
83	656100205
70	20100058
202	4800026
75	729300072
129	258300319
140	435000161
110	664600178
31	774800098
155	440000020
10	598300147
40	640800182
31	774800292
0	525200024
105	547400127
169	76400058
28	130500131
129	258300282
97	116200033
144	362100043
25	303700223
16	379100468
42	686100176
103	58800102
153	107300010
119	128100552
36	300000045
95	616900109
135	24600017
31	774800024
0	525200055
103	58800163
39	20000030
182	736400028
84	691000138
27	242600043
81	348200089
103	58800239
144	362100134
151	759400040
0	525200012
123	36900016
126	3400197
50	528900107
75	729300378
183	113100050
43	654800101
127	313400051
31	774800228
120	271800171
82	674900082
14	318700257
27	242600059
188	302900017
104	769100006
25	303700237
31	774800403
82	674900096
28	130500155
36	300000102
22	660500074
173	196500017
155	440000341
16	379100538
26	451400010
71	175800034
133	291500271
43	654800039
42	686100028
156	675300157
4	327700312
199	65700002
58	675100017
31	774800174
83	656100113
25	303700228
115	374500016
1	73100003
4	327700091
119	128100368
95	616900100
39	20000039
147	113500083
83	656100100
81	348200082
1	73100206
4	327700120
164	154300067
11	436000037
189	33900013
178	68200009
150	659200033
110	664600123
103	58800131
43	654800108
127	313400058
73	688300086
27	242600052
54	711200022
103	58800114
31	774800151
104	769100009
159	537600007
90	649500033
75	729300427
68	271700003
161	17300049
4	327700273
16	379100533
5	208300057
61	147600071
42	686100023
31	774800549
105	547400092
108	581100121
21	536500149
130	753700127
145	438100097
153	107300042
169	76400079
28	130500064
166	485100023
4	327700098
61	147600161
119	128100551
122	317600028
76	204500034
168	241700047
119	128100645
58	675100044
55	376500073
165	427100043
17	452900020
200	645500010
65	314000005
37	692900027
94	674600044
117	311400012
81	348200307
175	29600096
130	753700133
110	664600042
71	175800023
29	20700036
159	537600019
29	20700088
36	300000035
103	58800138
43	654800120
129	258300411
120	271800253
37	692900019
119	128100587
164	154300133
40	640800072
128	158800044
21	536500175
89	144500219
119	128100132
146	612400103
158	107600017
89	144500157
32	453900040
110	664600114
136	459100039
156	675300152
38	290200007
36	300000172
33	599300025
119	128100312
129	258300151
18	503400087
21	536500140
155	440000263
33	599300047
156	675300068
36	300000252
80	352500004
16	379100007
119	128100085
166	485100028
1	73100384
135	24600050
122	317600023
48	552100086
107	497400094
30	758000329
119	128100405
111	649300314
147	113500084
11	436000014
82	674900152
73	688300065
28	130500163
14	318700116
83	656100172
16	379100172
130	753700003
148	372300018
62	706300060
40	640800365
29	20700083
79	111100152
43	654800148
108	581100163
81	348200240
8	371100019
119	128100236
103	58800374
40	640800066
147	113500042
191	54600033
83	656100005
117	311400163
48	552100149
65	314000010
37	692900010
105	547400161
3	356300002
9	238000007
81	348200330
133	291500054
146	612400108
32	453900049
89	144500140
21	536500124
24	632300054
103	58800440
148	372300159
79	111100168
201	760200042
8	371100030
97	116200133
100	451300026
67	781200005
117	311400117
120	271800242
109	329600046
165	427100044
152	690300142
183	113100101
111	649300068
133	291500120
129	258300226
117	311400015
41	587300015
102	674700071
70	20100116
119	128100092
20	720300054
46	641600026
111	649300135
133	291500075
80	352500015
84	691000147
30	758000202
34	645900047
90	649500001
8	371100012
111	649300301
156	675300026
39	20000067
128	158800065
48	552100142
119	128100309
98	280100022
141	678800032
193	672800024
174	124600005
83	656100163
156	675300011
20	720300066
96	648900031
114	660000043
19	255800052
40	640800356
8	371100039
31	774800353
155	440000339
69	313600002
83	656100010
182	736400008
107	497400097
120	271800212
95	616900130
102	674700055
111	649300061
94	674600059
133	291500129
155	440000296
119	128100099
141	678800068
103	58800025
4	327700021
103	58800451
144	362100197
103	58800152
119	128100565
4	327700408
144	362100144
155	440000118
30	758000209
146	612400035
81	348200115
117	311400082
1	73100136
101	387000043
75	729300036
73	688300011
89	144500234
133	291500435
38	290200065
148	372300021
200	645500011
32	453900022
178	68200036
196	5200016
75	729300307
81	348200109
97	116200077
48	552100112
33	599300007
28	130500199
62	706300145
60	120600001
42	686100154
178	68200044
142	270400052
143	717300067
19	255800059
17	452900051
110	664600057
147	113500012
153	107300048
164	154300164
4	327700018
177	235700062
124	278400045
140	435000028
117	311400004
155	440000274
83	656100019
171	65100032
22	660500022
120	271800130
129	258300136
185	677700021
70	20100095
70	20100066
194	119400017
94	674600050
84	691000071
61	147600155
155	440000376
28	130500079
160	97500031
46	641600045
154	750700023
70	20100037
120	271800230
19	255800022
30	758000229
19	255800043
199	65700069
145	438100084
103	58800159
45	46500013
4	327700401
183	113100059
119	128100348
155	440000111
120	271800127
197	778000023
138	78800124
16	379100139
90	649500085
41	587300005
79	111100149
21	536500043
89	144500111
31	774800411
188	302900024
31	774800255
120	271800093
47	642100056
161	17300108
81	348200100
156	675300012
48	552100119
16	379100287
103	58800147
171	65100055
151	759400062
93	619200044
142	270400034
81	348200288
129	258300483
108	581100129
40	640800023
14	318700175
55	376500082
34	645900083
21	536500051
22	660500029
47	642100121
116	361200058
25	303700043
31	774800115
107	497400092
1	73100096
113	678400033
84	691000078
4	327700175
40	640800106
138	78800032
81	348200136
81	348200206
30	758000220
133	291500066
45	46500018
75	729300359
60	120600148
168	241700027
25	303700185
3	356300035
44	148100013
68	271700058
3	356300044
197	778000028
81	348200376
16	379100130
201	760200015
92	16600041
79	111100140
36	300000141
2	597800032
21	536500048
145	438100137
89	144500237
135	24600030
188	302900008
173	196500037
197	778000215
81	348200133
24	632300012
66	1000015
72	168400025
176	81700020
101	387000018
40	640800130
117	311400151
128	158800005
16	379100227
191	54600179
103	58800148
150	659200028
110	664600189
58	675100065
133	291500112
191	54600165
111	649300205
117	311400023
133	291500237
40	640800028
183	113100083
106	187500006
140	435000126
74	672600017
14	318700159
154	750700031
62	706300116
140	435000067
116	361200051
61	147600113
152	690300033
120	271800082
200	645500019
40	640800109
62	706300084
28	130500111
75	729300050
78	612000044
5	208300014
161	17300009
82	674900054
97	116200090
35	525400019
18	503400043
201	760200021
138	78800051
75	729300350
60	120600141
82	674900160
103	58800420
154	750700063
16	379100248
175	29600105
200	645500003
55	376500046
36	300000148
135	24600039
188	302900001
16	379100069
24	632300019
60	120600087
176	81700029
101	387000011
52	646800017
34	645900004
197	778000107
151	759400053
81	348200217
30	758000111
40	640800139
108	581100172
114	660000012
105	547400023
14	318700298
197	778000078
150	659200027
110	664600182
32	453900055
111	649300170
14	318700094
16	379100360
47	642100186
165	427100013
103	58800438
35	525400003
1	73100080
16	379100195
34	645900008
120	271800073
164	154300033
110	664600327
129	258300114
54	711200064
140	435000129
31	774800079
81	348200342
182	736400006
30	758000024
28	130500022
176	81700035
152	690300109
126	3400135
152	690300116
36	300000062
113	678400036
103	58800126
119	128100125
29	20700062
75	729300059
138	78800035
103	58800177
97	116200014
168	241700004
75	729300415
99	900020
35	525400010
42	686100005
87	550700044
69	313600074
106	187500013
117	311400176
120	271800069
111	649300244
10	598300096
174	124600021
30	758000288
20	720300091
127	313400040
85	601900081
1	73100333
201	760200010
31	774800105
29	20700187
146	612400115
191	54600210
25	303700146
145	438100134
89	144500232
7	100000083
16	379100060
62	706300103
114	660000008
58	675100025
183	113100018
155	440000322
30	758000118
117	311400042
173	196500056
129	258300392
48	552100038
120	271800113
197	778000073
138	78800062
155	440000164
111	649300179
16	379100369
103	58800431
1	73100089
182	736400080
34	645900003
130	753700074
31	774800563
111	649300345
191	54600131
81	348200020
129	258300262
42	686100215
110	664600285
10	598300048
4	327700386
169	76400146
82	674900014
61	147600136
145	438100065
84	691000092
21	536500011
155	440000214
75	729300401
141	678800044
82	674900037
110	664600064
25	303700015
75	729300316
155	440000069
29	20700069
28	130500112
201	760200033
31	774800321
197	778000069
4	327700160
199	65700067
153	107300051
1	73100455
140	435000082
77	675000016
22	660500096
69	313600097
126	3400102
90	649500008
193	672800075
29	20700188
161	17300059
198	4900071
68	271700019
167	344900016
183	113100140
78	612000036
111	649300025
183	113100011
93	619200086
94	674600007
70	20100159
38	290200044
147	113500059
195	266900014
4	327700086
144	362100008
117	311400049
91	239600001
48	552100031
138	78800069
10	598300087
103	58800197
48	552100191
148	372300123
60	120600101
81	348200282
182	736400018
1	73100054
119	128100100
169	76400166
162	581700039
21	536500086
152	690300179
108	581100053
10	598300041
30	758000057
85	601900061
21	536500018
131	296800038
107	497400098
144	362100153
75	729300408
70	20100127
111	649300164
155	440000066
166	485100007
31	774800328
143	717300023
54	711200014
94	674600015
79	111100030
24	632300037
119	128100165
168	241700069
75	729300430
125	99100035
31	774800334
14	318700342
31	774800184
128	158800054
16	379100043
22	660500066
40	640800290
103	58800378
82	674900027
1	73100148
144	362100118
1	73100163
145	438100139
68	271700012
120	271800203
89	144500103
107	497400160
133	291500453
72	168400016
82	674900044
105	547400103
30	758000133
131	296800027
169	76400097
14	318700038
40	640800218
155	440000327
70	20100150
156	675300065
17	452900015
91	239600027
117	311400210
147	113500056
74	672600034
132	95100006
171	65100034
133	291500145
156	675300079
196	5200002
185	677700016
55	376500038
2	597800001
129	258300241
73	688300116
46	641600016
103	58800243
100	451300014
152	690300170
118	371900060
49	234400070
85	601900068
131	296800031
89	144500297
108	581100003
133	291500411
185	677700062
40	640800008
53	752700049
1	73100290
161	17300034
110	664600333
179	402100007
202	4800035
62	706300030
133	291500259
16	379100453
28	130500032
36	300000208
168	241700062
164	154300102
176	81700003
84	691000067
48	552100044
110	664600096
28	130500251
10	598300076
49	234400068
1	73100143
25	303700116
30	758000001
107	497400169
76	204500052
173	196500049
67	781200063
40	640800213
107	497400107
48	552100109
31	774800386
70	20100074
13	373000026
47	642100200
119	128100387
130	753700158
156	675300070
26	451400027
185	677700009
55	376500031
1	73100241
81	348200281
90	649500056
25	303700073
111	649300239
122	317600034
16	379100023
65	314000027
91	239600071
31	774800522
25	303700048
14	318700240
129	258300230
133	291500229
110	664600266
34	645900019
40	640800001
40	640800223
53	752700040
16	379100326
4	327700359
115	374500004
14	318700286
124	278400005
25	303700079
103	58800183
148	372300017
129	258300346
144	362100082
16	379100458
145	438100114
32	453900067
36	300000201
125	99100030
82	674900004
52	646800002
84	691000068
200	645500059
133	291500025
179	402100017
89	144500024
191	54600097
43	654800081
119	128100379
154	750700075
49	234400061
16	379100433
20	720300084
155	440000005
40	640800019
95	616900047
30	758000008
117	311400033
155	440000315
110	664600297
191	54600271
8	371100041
47	642100154
115	374500068
48	552100102
4	327700362
85	601900001
111	649300277
145	438100046
111	649300287
119	128100526
71	175800019
1	73100233
143	717300015
3	356300116
52	646800070
113	678400021
191	54600180
34	645900176
29	20700046
111	649300230
198	4900094
202	4800040
91	239600078
161	17300057
31	774800529
108	581100096
129	258300239
14	318700360
4	327700267
47	642100093
75	729300318
129	258300020
4	327700352
94	674600087
42	686100047
179	402100004
150	659200063
16	379100155
36	300000298
72	168400034
31	774800206
201	760200028
141	678800057
115	374500042
200	645500052
42	686100054
155	440000123
16	379100563
40	640800010
79	111100067
124	278400024
73	688300130
191	54600278
89	144500267
8	371100048
78	612000009
26	451400004
133	291500212
76	204500015
189	33900024
198	4900032
170	471200004
98	280100062
28	130500094
142	270400029
108	581100131
107	497400025
1	73100226
198	4900012
81	348200284
14	318700019
113	678400028
62	706300072
31	774800277
133	291500150
55	376500009
36	300000026
22	660500052
155	440000226
75	729300015
28	130500264
34	645900145
20	720300031
138	78800012
16	379100113
89	144500014
183	113100152
16	379100261
21	536500096
89	144500126
144	362100081
36	300000293
148	372300036
110	664600349
38	290200025
192	152100039
60	120600042
38	290200084
54	711200052
27	242600076
61	147600007
75	729300299
16	379100568
73	688300037
14	318700032
185	677700010
78	612000006
73	688300150
150	659200072
199	65700044
169	76400125
35	525400053
182	736400062
145	438100033
142	270400020
31	774800476
107	497400157
60	120600030
11	436000096
140	435000078
171	65100015
29	20700094
119	128100301
31	774800040
52	646800038
31	774800423
7	100000008
105	547400067
129	258300082
95	616900086
133	291500005
179	402100001
21	536500169
75	729300046
178	68200024
52	646800064
1	73100105
201	760200072
58	675100136
192	152100030
83	656100151
140	435000115
18	503400095
67	781200021
155	440000233
16	379100205
103	58800267
31	774800246
119	128100458
12	537500015
164	154300068
67	781200084
118	371900048
30	758000181
110	664600001
110	664600063
156	675300115
109	329600022
36	300000288
17	452900043
25	303700253
164	154300172
77	675000020
171	65100021
31	774800036
145	438100038
64	342600006
146	612400020
129	258300369
60	120600039
27	242600036
61	147600016
36	300000346
31	774800049
12	537500001
155	440000091
145	438100105
52	646800031
142	270400008
31	774800512
152	690300043
200	645500066
119	128100014
119	128100144
53	752700065
119	128100138
133	291500223
43	654800030
31	774800428
3	356300026
39	20000074
108	581100191
129	258300089
30	758000327
27	242600103
79	111100086
201	760200008
156	675300035
47	642100175
56	290900071
35	525400042
48	552100173
136	459100099
158	107600066
4	327700009
1	73100034
185	677700034
83	656100158
176	81700038
67	781200028
28	130500202
168	241700050
105	547400076
144	362100111
108	581100227
117	311400164
138	78800024
56	290900057
40	640800086
107	497400064
129	258300523
164	154300179
69	313600130
117	311400109
83	656100027
77	675000029
94	674600068
25	303700036
11	436000073
141	678800011
133	291500186
69	313600027
138	78800042
103	58800272
40	640800236
12	537500008
75	729300061
119	128100488
97	116200137
90	649500064
110	664600037
165	427100039
140	435000055
38	290200070
16	379100473
75	729300343
130	753700162
16	379100417
129	258300180
37	692900071
84	691000052
27	242600014
30	758000328
53	752700038
114	660000021
133	291500002
129	258300026
155	440000012
199	65700078
7	100000025
103	58800338
150	659200010
4	327700002
200	645500012
66	1000005
62	706300152
52	646800024
129	258300496
89	144500034
3	356300097
0	525200003
42	686100123
101	387000040
40	640800334
110	664600060
185	677700018
53	752700004
50	528900002
94	674600061
201	760200025
133	291500073
119	128100033
130	753700153
9	238000029
11	436000078
56	290900006
141	678800018
16	379100388
164	154300053
103	58800044
127	313400006
4	327700146
119	128100477
75	729300068
97	116200138
103	58800295
10	598300023
88	730700002
16	379100304
145	438100002
7	100000062
90	649500004
58	675100110
136	459100031
133	291500179
75	729300173
108	581100196
30	758000053
25	303700041
142	270400010
43	654800013
114	660000028
40	640800294
27	242600004
73	688300016
133	291500457
42	686100182
40	640800164
31	774800460
50	528900011
103	58800337
140	435000120
67	781200047
97	116200122
34	645900132
155	440000184
28	130500113
121	348500001
48	552100017
81	348200097
21	536500076
202	4800004
162	581700013
144	362100072
12	537500037
14	318700104
84	691000043
93	619200029
75	729300270
14	318700039
144	362100065
114	660000034
50	528900009
129	258300275
131	296800068
133	291500078
98	280100005
9	238000020
77	675000051
16	379100381
87	550700051
152	690300106
14	318700285
28	130500153
30	758000244
75	729300412
165	427100027
136	459100061
4	327700223
123	36900024
0	525200074
30	758000271
61	147600095
148	372300064
44	148100004
199	65700062
53	752700059
111	649300183
15	673700082
24	632300023
33	599300017
131	296800078
115	374500006
1	73100327
145	438100120
28	130500127
103	58800055
30	758000276
126	3400185
97	116200129
171	65100041
129	258300022
30	758000177
117	311400146
144	362100079
145	438100017
146	612400092
56	290900043
34	645900101
93	619200026
133	291500290
51	458000055
111	649300016
14	318700160
40	640800085
14	318700030
136	459100080
175	29600086
1	73100065
183	113100088
133	291500262
51	458000081
145	438100124
28	130500233
178	68200063
16	379100347
198	4900051
130	753700154
12	537500026
201	760200043
37	692900044
126	3400087
148	372300100
144	362100113
43	654800076
7	100000045
16	379100475
81	348200197
125	99100038
61	147600085
122	317600077
69	313600056
30	758000038
201	760200123
53	752700056
160	97500002
59	200500022
29	20700171
189	33900046
62	706300020
133	291500176
24	632300028
1	73100484
131	296800071
93	619200128
175	29600009
191	54600218
31	774800197
48	552100186
48	552100127
16	379100502
171	65100048
201	760200019
150	659200015
134	103600035
36	300000123
18	503400125
60	120600122
117	311400054
83	656100057
74	672600005
132	95100015
42	686100119
133	291500174
133	291500030
117	311400203
133	291500299
50	528900064
42	686100201
55	376500091
83	656100239
39	20000010
104	769100017
39	20000012
40	640800190
89	144500278
169	76400170
140	435000147
65	314000085
30	758000307
28	130500089
25	303700203
119	128100110
94	674600022
119	128100417
69	313600121
84	691000014
27	242600026
25	303700027
43	654800052
13	373000040
31	774800534
75	729300002
83	656100187
30	758000031
75	729300092
59	200500029
29	20700178
40	640800094
76	204500020
125	99100003
175	29600006
36	300000186
155	440000014
129	258300045
102	674700024
37	692900033
75	729300252
138	78800104
183	113100114
191	54600113
155	440000281
146	612400125
138	78800084
31	774800494
129	258300477
152	690300169
14	318700353
51	458000076
119	128100050
42	686100110
103	58800406
53	752700021
119	128100411
31	774800488
42	686100208
47	642100219
81	348200187
68	271700077
21	536500020
173	196500028
11	436000053
110	664600164
28	130500145
95	616900039
173	196500061
8	371100001
115	374500020
28	130500080
127	313400021
79	111100190
162	581700009
4	327700322
62	706300046
136	459100012
93	619200013
35	525400025
139	589000014
133	291500463
154	750700002
44	148100026
145	438100152
201	760200052
103	58800383
74	672600002
190	285900001
54	711200002
75	729300009
56	290900013
134	103600010
110	664600210
201	760200096
93	619200124
5	208300026
111	649300324
133	291500346
108	581100214
197	778000182
75	729300153
53	752700016
14	318700142
74	672600044
79	111100204
0	525200086
191	54600240
136	459100120
95	616900054
59	200500038
89	144500098
175	29600056
155	440000081
67	781200054
119	128100175
31	774800481
148	372300049
105	547400154
169	76400113
6	185400037
39	20000011
16	379100523
189	33900032
21	536500029
162	581700026
105	547400046
31	774800007
169	76400021
145	438100172
41	587300033
23	89900062
95	616900030
129	258300253
40	640800272
75	729300025
29	20700073
158	107600006
31	774800311
89	144500289
29	20700113
40	640800302
130	753700157
4	327700131
86	321100006
47	642100007
79	111100175
119	128100414
119	128100514
14	318700051
1	73100439
190	285900008
1	73100361
75	729300095
25	303700215
152	690300066
119	128100390
158	107600050
1	73100174
81	348200054
161	17300055
79	111100185
10	598300012
150	659200019
166	485100051
63	236000025
93	619200064
191	54600249
40	640800370
111	649300103
134	103600001
129	258300472
70	20100020
4	327700376
89	144500091
51	458000027
156	675300040
117	311400138
125	99100017
156	675300141
35	525400080
136	459100075
148	372300040
153	107300033
103	58800418
30	758000212
110	664600137
110	664600233
119	128100377
129	258300530
97	116200009
145	438100179
51	458000048
90	649500023
16	379100031
89	144500280
119	128100544
133	291500080
40	640800309
106	187500061
24	632300047
184	742700007
31	774800268
155	440000026
97	116200024
14	318700058
74	672600001
128	158800024
101	387000038
129	258300075
138	78800007
1	73100368
18	503400144
110	664600278
105	547400057
160	97500014
108	581100105
158	107600059
1	73100150
36	300000220
119	128100432
105	547400004
74	672600024
130	753700017
75	729300154
145	438100144
10	598300019
13	373000017
144	362100036
60	120600023
112	133400055
166	485100058
79	111100160
105	547400121
46	641600033
40	640800048
61	147600145
48	552100138
81	348200067
169	76400132
29	20700058
119	128100185
142	270400074
16	379100540
147	113500074
103	58800411
164	154300090
89	144500074
110	664600238
22	660500044
10	598300003
11	436000085
47	642100104
70	20100136
185	677700052
0	525200030
99	900046
86	321100029
96	648900042
110	664600076
133	291500371
14	318700376
50	528900088
14	318700222
36	300000278
91	239600064
129	258300095
145	438100168
41	587300027
89	144500055
19	255800065
133	291500338
30	758000098
58	675100148
183	113100139
191	54600080
120	271800022
183	113100116
158	107600033
50	528900044
15	673700025
148	372300135
79	111100017
130	753700104
130	753700037
84	691000023
155	440000350
48	552100066
199	65700029
134	103600018
91	239600058
75	729300235
40	640800041
48	552100133
140	435000037
68	271700035
129	258300471
152	690300163
29	20700051
84	691000038
1	73100273
110	664600101
71	175800002
144	362100095
70	20100161
14	318700335
108	581100089
103	58800002
117	311400234
23	89900044
126	3400064
193	672800010
191	54600235
0	525200039
29	20700152
59	200500047
82	674900073
198	4900073
142	270400043
14	318700202
197	778000006
28	130500176
176	81700009
119	128100157
152	690300088
4	327700187
16	379100101
30	758000091
58	675100147
191	54600089
16	379100495
158	107600038
58	675100124
168	241700070
156	675300093
10	598300038
102	674700004
54	711200044
119	128100078
22	660500014
10	598300108
37	692900009
164	154300152
136	459100057
61	147600107
134	103600023
49	234400043
83	656100124
145	438100197
16	379100584
189	33900051
13	373000004
173	196500023
48	552100056
97	116200042
15	673700034
20	720300012
36	300000057
120	271800051
129	258300218
130	753700115
71	175800009
130	753700022
49	234400050
42	686100090
11	436000064
108	581100080
89	144500073
60	120600019
75	729300111
21	536500111
31	774800134
31	774800054
47	642100063
17	452900088
201	760200048
81	348200261
42	686100146
47	642100246
140	435000014
201	760200114
152	690300135
129	258300009
18	503400053
161	17300048
178	68200012
126	3400055
103	58800076
18	503400065
81	348200039
154	750700016
152	690300083
118	371900006
119	128100250
15	673700008
75	729300089
34	645900092
1	73100408
108	581100126
23	89900051
154	750700049
192	152100002
103	58800017
67	781200074
146	612400016
10	598300033
197	778000125
84	691000087
119	128100073
10	598300103
40	640800117
129	258300425
155	440000353
28	130500045
14	318700003
199	65700057
37	692900002
10	598300115
129	258300370
31	774800447
137	194500059
49	234400048
191	54600110
120	271800188
138	78800134
33	599300072
50	528900073
68	271700023
152	690300166
108	581100074
18	503400118
103	58800069
120	271800058
129	258300211
29	20700137
135	24600047
93	619200076
91	239600046
24	632300001
4	327700155
96	648900020
110	664600081
140	435000047
200	645500045
156	675300007
75	729300195
28	130500186
58	675100107
88	730700037
27	242600094
75	729300160
117	311400078
178	68200019
3	356300064
16	379100090
1	73100116
77	675000060
52	646800057
60	120600154
81	348200030
128	158800092
15	673700003
87	550700039
75	729300080
119	128100313
1	73100401
154	750700046
108	581100086
1	73100255
102	674700093
115	374500075
36	300000226
30	758000232
107	497400122
108	581100157
3	356300083
78	612000055
14	318700008
199	65700058
45	46500007
6	185400012
197	778000051
200	645500035
82	674900110
75	729300241
137	194500056
27	242600046
83	656100127
34	645900119
57	245300025
50	528900078
103	58800203
31	774800143
36	300000359
33	599300038
103	58800060
14	318700315
31	774800505
83	656100235
30	758000317
40	640800346
193	672800073
165	427100030
26	451400044
96	648900029
0	525200083
110	664600088
124	278400050
129	258300258
182	736400030
23	89900031
148	372300073
83	656100035
133	291500303
20	720300048
88	730700038
75	729300169
117	311400071
16	379100188
89	144500247
89	144500141
155	440000367
129	258300031
103	58800344
111	649300158
22	660500081
19	255800019
106	187500027
95	616900003
31	774800396
82	674900119
108	581100023
35	525400067
125	99100012
199	65700018
144	362100057
144	362100026
52	646800046
81	348200047
65	314000078
36	300000352
157	784000028
16	379100075
111	649300047
186	153400027
31	774800498
67	781200016
110	664600192
4	327700215
93	619200055
120	271800018
124	278400059
197	778000048
125	99100026
111	649300082
133	291500017
148	372300078
36	300000360
47	642100161
115	374500104
148	372300132
20	720300041
110	664600158
89	144500185
103	58800216
193	672800032
16	379100181
155	440000347
36	300000080
77	675000063
103	58800329
109	329600011
36	300000016
155	440000011
99	900037
191	54600118
181	760500010
131	296800005
9	238000013
22	660500088
19	255800010
1	73100189
4	327700072
129	258300144
110	664600038
193	672800051
83	656100046
105	547400086
29	20700005
146	612400084
57	245300006
137	194500016
79	111100137
199	65700011
153	107300023
16	379100603
31	774800536
130	753700050
194	119400031
133	291500406
30	758000296
166	485100004
135	24600021
126	3400029
11	436000049
123	36900008
18	503400036
172	478600013
197	778000175
79	111100077
16	379100311
28	130500136
75	729300142
95	616900095
120	271800013
1	73100423
16	379100254
161	17300012
95	616900127
43	654800022
149	218900006
133	291500018
47	642100168
122	317600005
7	100000033
61	147600044
178	68200031
133	291500281
110	664600315
146	612400067
200	645500072
154	750700084
5	208300038
36	300000089
103	58800322
198	4900061
57	245300012
137	194500001
129	258300052
119	128100256
31	774800373
30	758000250
61	147600058
25	303700090
119	128100302
27	242600082
155	440000051
133	291500218
103	58800364
82	674900132
1	73100180
119	128100047
141	678800071
136	459100114
115	374500115
94	674600075
50	528900056
55	376500053
14	318700026
200	645500049
125	99100015
129	258300354
187	296700007
111	649300256
28	130500158
143	717300036
126	3400020
16	379100052
11	436000040
123	36900001
105	547400036
148	372300118
60	120600074
16	379100318
4	327700339
77	675000004
117	311400183
111	649300213
86	321100018
106	187500033
103	58800358
1	73100428
141	678800023
115	374500090
16	379100375
87	550700012
110	664600044
92	16600027
75	729300193
79	111100126
7	100000038
83	656100191
43	654800116
42	686100192
172	478600006
133	291500337
129	258300435
5	208300031
21	536500004
109	329600014
31	774800084
197	778000142
49	234400030
17	452900075
129	258300104
25	303700171
77	675000030
147	113500027
